2018-05-28 13:56:38,563 DEBUG - External roles got after 570ms
2018-05-28 13:56:46,029 DEBUG - Permission DataLevelPermission Read has already been given to 11
2018-05-28 13:56:46,064 DEBUG - Permission ServiceLevelPermission Create has already been given to 11
2018-05-28 13:56:46,098 DEBUG - Permission ServiceLevelPermission Delete has already been given to 11
2018-05-28 13:56:46,133 DEBUG - Permission ServiceLevelPermission Update has already been given to 11
2018-05-28 13:56:46,165 DEBUG - Permission ServiceLevelPermission Read has already been given to 11
2018-05-28 13:56:46,197 DEBUG - Permission RecordLock Create has already been given to 11
2018-05-28 13:56:46,224 DEBUG - Permission RecordLock Delete has already been given to 11
2018-05-28 13:56:46,251 DEBUG - Permission RecordLock Update has already been given to 11
2018-05-28 13:56:46,278 DEBUG - Permission RecordLock Read has already been given to 11
2018-05-28 13:56:46,309 DEBUG - Permission ApiKey Lock has already been given to 11
2018-05-28 13:56:46,339 DEBUG - Permission ApiKey Unlock has already been given to 11
2018-05-28 13:56:46,370 DEBUG - Permission PermissionGroup Lock has already been given to 11
2018-05-28 13:56:46,401 DEBUG - Permission PermissionGroup Unlock has already been given to 11
2018-05-28 13:56:46,430 DEBUG - Permission ApiKey IgnoreLock has already been given to 11
2018-05-28 13:56:46,461 DEBUG - Permission PermissionGroup IgnoreLock has already been given to 11
2018-05-28 13:56:46,492 DEBUG - Permission PermissionGroup Export has already been given to 11
2018-05-28 13:56:46,522 DEBUG - Permission PermissionGroup Import has already been given to 11
2018-05-28 13:56:46,553 DEBUG - Permission Membership Synchronise has already been given to 11
2018-05-28 13:56:46,585 DEBUG - Permission Role CreateAdministrative has already been given to 11
2018-05-28 13:56:46,616 DEBUG - Permission Role UpdateAdministrative has already been given to 11
2018-05-28 13:56:46,646 DEBUG - Permission Role DeleteAdministrative has already been given to 11
2018-05-28 13:56:46,684 DEBUG - Permission ServiceLevelPermission CreateAdministrative has already been given to 11
2018-05-28 13:56:46,714 DEBUG - Permission ServiceLevelPermission UpdateAdministrative has already been given to 11
2018-05-28 13:56:46,746 DEBUG - Permission ServiceLevelPermission DeleteAdministrative has already been given to 11
2018-05-28 13:56:46,777 DEBUG - Permission User DeleteAdministrative has already been given to 11
2018-05-28 13:56:46,807 DEBUG - Permission User ReadAll has already been given to 11
2018-05-28 13:56:46,838 DEBUG - Permission Role ReadAll has already been given to 11
2018-05-28 13:56:46,871 DEBUG - Permission ApiKey CreateAdministrative has already been given to 11
2018-05-28 13:56:46,905 DEBUG - Permission PersonalData Erase has already been given to 11
2018-05-28 13:56:47,032 DEBUG - First time membership synchronisation for explorer
2018-05-28 13:56:47,097 DEBUG - Data service 'membership' at 'https://localhost:5555/api/membership' prompted to update membership details.
2018-05-28 13:56:47,249 DEBUG - Permission Dashboard Create has already been given to 11
2018-05-28 13:56:47,281 DEBUG - Permission Dashboard Read has already been given to 11
2018-05-28 13:56:47,311 DEBUG - Permission Dashboard Update has already been given to 11
2018-05-28 13:56:47,342 DEBUG - Permission Dashboard Delete has already been given to 11
2018-05-28 13:56:47,380 DEBUG - Permission DataService Create has already been given to 11
2018-05-28 13:56:47,411 DEBUG - Permission DataService Update has already been given to 11
2018-05-28 13:56:47,442 DEBUG - Permission DataService Delete has already been given to 11
2018-05-28 13:56:47,470 DEBUG - Permission Grouping Create has already been given to 11
2018-05-28 13:56:47,498 DEBUG - Permission Grouping Read has already been given to 11
2018-05-28 13:56:47,529 DEBUG - Permission Grouping Update has already been given to 11
2018-05-28 13:56:47,559 DEBUG - Permission Grouping Delete has already been given to 11
2018-05-28 13:56:47,591 DEBUG - Permission Presentation Create has already been given to 11
2018-05-28 13:56:47,625 DEBUG - Permission Presentation Read has already been given to 11
2018-05-28 13:56:47,657 DEBUG - Permission Presentation Update has already been given to 11
2018-05-28 13:56:47,687 DEBUG - Permission Presentation Delete has already been given to 11
2018-05-28 13:56:47,716 DEBUG - Permission HelpLink Create has already been given to 11
2018-05-28 13:56:47,746 DEBUG - Permission HelpLink Update has already been given to 11
2018-05-28 13:56:47,779 DEBUG - Permission HelpLink Delete has already been given to 11
2018-05-28 13:56:47,810 DEBUG - Permission NamedImage Create has already been given to 11
2018-05-28 13:56:47,842 DEBUG - Permission NamedImage Update has already been given to 11
2018-05-28 13:56:47,872 DEBUG - Permission NamedImage Delete has already been given to 11
2018-05-28 13:56:47,903 DEBUG - Permission Selection Read has already been given to 11
2018-05-28 13:56:47,931 DEBUG - Permission Selection Create has already been given to 11
2018-05-28 13:56:47,961 DEBUG - Permission Selection Update has already been given to 11
2018-05-28 13:56:47,989 DEBUG - Permission Selection Delete has already been given to 11
2018-05-28 13:56:48,019 DEBUG - Permission View Create has already been given to 11
2018-05-28 13:56:48,054 DEBUG - Permission View Update has already been given to 11
2018-05-28 13:56:48,084 DEBUG - Permission View Delete has already been given to 11
2018-05-28 13:56:48,114 DEBUG - Permission View Read has already been given to 11
2018-05-28 13:56:48,144 DEBUG - Permission NotificationRecipient Read has already been given to 11
2018-05-28 13:56:48,175 DEBUG - Permission NotificationConfiguration Create has already been given to 11
2018-05-28 13:56:48,204 DEBUG - Permission NotificationConfiguration Read has already been given to 11
2018-05-28 13:56:48,236 DEBUG - Permission NotificationConfiguration Update has already been given to 11
2018-05-28 13:56:48,267 DEBUG - Permission NotificationConfiguration Delete has already been given to 11
2018-05-28 13:56:48,299 DEBUG - Permission Notification Read has already been given to 11
2018-05-28 13:56:48,330 DEBUG - Permission Notification Delete has already been given to 11
2018-05-28 13:56:48,360 DEBUG - Permission Notification Create has already been given to 11
2018-05-28 13:56:48,390 DEBUG - Permission Recipient Delete has already been given to 11
2018-05-28 13:56:48,421 DEBUG - Permission Recipient Create has already been given to 11
2018-05-28 13:56:48,454 DEBUG - Permission Recipient Update has already been given to 11
2018-05-28 13:56:48,484 DEBUG - Permission Recipient Read has already been given to 11
2018-05-28 13:56:48,514 DEBUG - Permission Template Read has already been given to 11
2018-05-28 13:56:48,543 DEBUG - Permission Template Create has already been given to 11
2018-05-28 13:56:48,571 DEBUG - Permission Template Update has already been given to 11
2018-05-28 13:56:48,599 DEBUG - Permission Template Delete has already been given to 11
2018-05-28 13:56:48,629 DEBUG - Permission GroupingAggregationAudit Read has already been given to 11
2018-05-28 13:56:48,660 DEBUG - Permission DashboardAudit Read has already been given to 11
2018-05-28 13:56:48,690 DEBUG - Permission DataServiceAudit Read has already been given to 11
2018-05-28 13:56:48,726 DEBUG - Permission DefaultViewAudit Read has already been given to 11
2018-05-28 13:56:48,755 DEBUG - Permission GroupingAudit Read has already been given to 11
2018-05-28 13:56:48,785 DEBUG - Permission GridPresentationAudit Read has already been given to 11
2018-05-28 13:56:48,815 DEBUG - Permission HelpLinkAudit Read has already been given to 11
2018-05-28 13:56:48,845 DEBUG - Permission AggregationAudit Read has already been given to 11
2018-05-28 13:56:48,876 DEBUG - Permission GroupingPropertyAudit Read has already been given to 11
2018-05-28 13:56:48,907 DEBUG - Permission PropertyAudit Read has already been given to 11
2018-05-28 13:56:48,938 DEBUG - Permission SelectionAudit Read has already been given to 11
2018-05-28 13:56:48,966 DEBUG - Permission TemplateAudit Read has already been given to 11
2018-05-28 13:56:48,996 DEBUG - Permission TileAudit Read has already been given to 11
2018-05-28 13:56:49,025 DEBUG - Permission ViewAudit Read has already been given to 11
2018-05-28 13:56:49,063 DEBUG - Permission ViewParameterAudit Read has already been given to 11
2018-05-28 13:56:49,101 DEBUG - Permission DataLevelPermission Create has already been given to 11
2018-05-28 13:56:49,134 DEBUG - Permission DataLevelPermission Delete has already been given to 11
2018-05-28 13:56:49,165 DEBUG - Permission DataLevelPermission Update has already been given to 11
2018-05-28 13:56:49,197 DEBUG - Permission DataLevelPermission Read has already been given to 11
2018-05-28 13:56:49,228 DEBUG - Permission ServiceLevelPermission Create has already been given to 11
2018-05-28 13:56:49,258 DEBUG - Permission ServiceLevelPermission Delete has already been given to 11
2018-05-28 13:56:49,289 DEBUG - Permission ServiceLevelPermission Update has already been given to 11
2018-05-28 13:56:49,320 DEBUG - Permission ServiceLevelPermission Read has already been given to 11
2018-05-28 13:56:49,351 DEBUG - Permission RecordLock Create has already been given to 11
2018-05-28 13:56:49,379 DEBUG - Permission RecordLock Delete has already been given to 11
2018-05-28 13:56:49,409 DEBUG - Permission RecordLock Update has already been given to 11
2018-05-28 13:56:49,437 DEBUG - Permission RecordLock Read has already been given to 11
2018-05-28 13:56:49,470 DEBUG - Permission Dashboard Lock has already been given to 11
2018-05-28 13:56:49,503 DEBUG - Permission Dashboard Unlock has already been given to 11
2018-05-28 13:56:49,536 DEBUG - Permission Grouping Lock has already been given to 11
2018-05-28 13:56:49,565 DEBUG - Permission Grouping Unlock has already been given to 11
2018-05-28 13:56:49,592 DEBUG - Permission BwfDataLevelPermission Create has already been given to 11
2018-05-28 13:56:49,620 DEBUG - Permission GridPresentation Lock has already been given to 11
2018-05-28 13:56:49,650 DEBUG - Permission GridPresentation Unlock has already been given to 11
2018-05-28 13:56:49,681 DEBUG - Permission NamedImage Lock has already been given to 11
2018-05-28 13:56:49,713 DEBUG - Permission NamedImage Unlock has already been given to 11
2018-05-28 13:56:49,746 DEBUG - Permission Selection Lock has already been given to 11
2018-05-28 13:56:49,778 DEBUG - Permission Selection Unlock has already been given to 11
2018-05-28 13:56:49,807 DEBUG - Permission View Lock has already been given to 11
2018-05-28 13:56:49,835 DEBUG - Permission View Unlock has already been given to 11
2018-05-28 13:56:49,866 DEBUG - Permission Notification Send has already been given to 11
2018-05-28 13:56:49,897 DEBUG - Permission NotificationConfiguration Lock has already been given to 11
2018-05-28 13:56:49,929 DEBUG - Permission NotificationConfiguration Unlock has already been given to 11
2018-05-28 13:56:49,958 DEBUG - Permission Template Lock has already been given to 11
2018-05-28 13:56:49,988 DEBUG - Permission Template Unlock has already been given to 11
2018-05-28 13:56:50,017 DEBUG - Permission Dashboard IgnoreLock has already been given to 11
2018-05-28 13:56:50,047 DEBUG - Permission Grouping IgnoreLock has already been given to 11
2018-05-28 13:56:50,079 DEBUG - Permission GridPresentation IgnoreLock has already been given to 11
2018-05-28 13:56:50,110 DEBUG - Permission NamedImage IgnoreLock has already been given to 11
2018-05-28 13:56:50,144 DEBUG - Permission Selection IgnoreLock has already been given to 11
2018-05-28 13:56:50,176 DEBUG - Permission View IgnoreLock has already been given to 11
2018-05-28 13:56:50,206 DEBUG - Permission NotificationConfiguration IgnoreLock has already been given to 11
2018-05-28 13:56:50,234 DEBUG - Permission Template IgnoreLock has already been given to 11
2018-05-28 13:56:50,263 DEBUG - Permission View Export has already been given to 11
2018-05-28 13:56:50,292 DEBUG - Permission View Import has already been given to 11
2018-05-28 13:56:50,323 DEBUG - Permission SystemSettings Read has already been given to 11
2018-05-28 13:56:50,355 DEBUG - Permission SystemSettings Update has already been given to 11
2018-05-28 13:56:50,386 DEBUG - Permission AdministrationMenu Read has already been given to 11
2018-05-28 13:56:50,599 DEBUG - First time membership synchronisation for bcr
2018-05-28 13:56:50,600 DEBUG - Data service 'explorer' at 'https://localhost:5555/api/explorer' prompted to update membership details.
2018-05-28 13:57:14,041 DEBUG - Request: ::1 00000000-0000-0000-1e01-0080010000fe GET /authentication/login {"Cookies":{"bwftoken":"257b2281-20a8-4e2d-937d-885e305e0d95"},"Headers":{"upgrade-insecure-requests":["1"],"Connection":["close"],"Accept":["text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8"],"Accept-Encoding":["gzip, deflate, br"],"Accept-Language":["en-US,en;q=0.9"],"Cookie":["bwftoken=257b2281-20a8-4e2d-937d-885e305e0d95"],"Host":["localhost:5555"],"User-Agent":["Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"]}}
2018-05-28 13:57:14,191 DEBUG - Response: ::1 00000000-0000-0000-1e01-0080010000fe GET /authentication/login OK
2018-05-28 13:57:15,972 DEBUG - Request: ::1 00000000-0000-0000-2601-0080000000f7 POST /authentication/login {"Cookies":{"bwftoken":"257b2281-20a8-4e2d-937d-885e305e0d95"},"Headers":{"origin":["https://localhost:5555"],"x-requested-with":["XMLHttpRequest"],"Connection":["close"],"Content-Length":["42"],"Content-Type":["application/json"],"Accept":["application/json, text/javascript, */*; q=0.01"],"Accept-Encoding":["gzip, deflate, br"],"Accept-Language":["en-US,en;q=0.9"],"Cookie":["bwftoken=257b2281-20a8-4e2d-937d-885e305e0d95"],"Host":["localhost:5555"],"Referer":["https://localhost:5555/authentication/login?returnUrl=/"],"User-Agent":["Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"]}}
2018-05-28 13:57:16,123 INFO  - User 'admin' has logged on
2018-05-28 13:57:16,157 DEBUG - {"RequestId":"00000000-0000-0000-2601-0080000000f7","Parameters":{"Username":"admin","Password":"********","Message":null,"Token":"e9938a65-4d26-4929-a0be-508fe9d44b62"}}
2018-05-28 13:57:16,183 DEBUG - Response: ::1 00000000-0000-0000-2601-0080000000f7 POST /authentication/login OK
2018-05-28 13:57:16,389 DEBUG - GetUserFromToken took 27ms
2018-05-28 13:57:16,537 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:17,040 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:17,815 DEBUG - Membership service notified of user activity for session e9938a65-4d26-4929-a0be-508fe9d44b62.
2018-05-28 13:57:18,593 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:19,040 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:19,080 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:19,530 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:19,684 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:19,718 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:19,754 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:19,816 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:19,867 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:19,869 DEBUG - Getting metadata for type 'DataService'.
2018-05-28 13:57:19,893 DEBUG - Starting query: 'DataServices?' at '08:27:19.8932297'.
2018-05-28 13:57:19,903 DEBUG - Constructing Query Executor for 'admin'.
2018-05-28 13:57:19,911 DEBUG - Session opened.
2018-05-28 13:57:19,920 DEBUG - Query executor created.
2018-05-28 13:57:20,100 DEBUG - GetUserFromToken took 47ms
2018-05-28 13:57:20,138 ERROR - Unhandled error on request: https://localhost:5555/info/dataservices: Identity property attribute not found on type 'ApplicationUser'. If using fluent metadata then metadata for type needs adding to the appropriate bundle., System.Exception: Identity property attribute not found on type 'ApplicationUser'. If using fluent metadata then metadata for type needs adding to the appropriate bundle.
   at BWF.DataServices.Metadata.TypeMetadataInternal.GetMetadata(Type type, String typeName, String dataServiceName, IDictionary`2 cache)
   at BWF.DataServices.Core.Concrete.MetadataProvider.getTypeMetadata(String dataServiceName, String typeName)
   at BWF.DataServices.Core.Concrete.MetadataProvider.getMetadataMap(String dataServiceName, String type, Boolean excludeExternalMetadata, HashSet`1 typesSeen)
   at BWF.DataServices.Core.Concrete.MetadataProvider.GetMetadataMapExcludingExternalMetadata(String dataServiceName, String type)
   at BWF.DataServices.Core.Abstract.DataService`1.<GetAvailableServiceLevelPermissions>b__59_0(IRecordType x)
   at System.Linq.Enumerable.<SelectManyIterator>d__17`2.MoveNext()
   at System.Linq.Enumerable.<ConcatIterator>d__59`1.MoveNext()
   at System.Linq.Enumerable.<ConcatIterator>d__59`1.MoveNext()
   at System.Linq.Enumerable.<ConcatIterator>d__59`1.MoveNext()
   at System.Linq.Enumerable.<DistinctIterator>d__64`1.MoveNext()
   at System.Collections.Generic.List`1..ctor(IEnumerable`1 collection)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at BWF.DataServices.Core.Abstract.DataService`1.GetAvailableServiceLevelPermissions()
   at BWF.DataServices.StartUp.Nancy.DataServiceInfoModule.<>c.<getDataServiceSummaries>b__1_0(IDataService ds)
   at System.Linq.Enumerable.WhereSelectEnumerableIterator`2.MoveNext()
   at System.Collections.Generic.List`1..ctor(IEnumerable`1 collection)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at BWF.DataServices.StartUp.Nancy.DataServiceInfoModule.<>c__DisplayClass0_0.<.ctor>b__1()
   at System.Threading.Tasks.Task`1.InnerInvoke()
   at System.Threading.Tasks.Task.Execute()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at BWF.DataServices.StartUp.Nancy.DataServiceInfoModule.<>c__DisplayClass0_0.<<-ctor>b__0>d.MoveNext()
2018-05-28 13:57:20,177 DEBUG - Getting metadata for type 'SessionTerminated'.
2018-05-28 13:57:20,177 DEBUG - Getting metadata for type 'ToastMessage'.
2018-05-28 13:57:20,185 DEBUG - Getting metadata for type 'DataService'.
2018-05-28 13:57:20,190 DEBUG - Starting query: 'SessionTerminateds?$filter=SessionId='e9938a65-4d26-4929-a0be-508fe9d44b62'&$top=1' at '08:27:20.1901449'.
2018-05-28 13:57:20,198 DEBUG - Starting query: 'ToastMessages?$filter=IsRead=false&$orderby=Received desc&$top=1' at '08:27:20.1989184'.
2018-05-28 13:57:20,207 DEBUG - Non OK response: StatusCode: 500, ReasonPhrase: 'Internal Server Error', Version: 1.1, Content: System.Net.Http.StreamContent, Headers:
{
  Transfer-Encoding: chunked
  requiresTranslation: true
  Date: Mon, 28 May 2018 08:27:19 GMT
  Server: Microsoft-HTTPAPI/2.0
  Content-Type: application/json; charset=utf-8
}
2018-05-28 13:57:20,211 DEBUG - Starting query: 'DataServices?$filter=System='explorer'' at '08:27:20.2116078'.
2018-05-28 13:57:20,227 DEBUG - Constructing Query Executor for 'admin'.
2018-05-28 13:57:20,238 ERROR - Unable to get summary from host https://localhost:5555
System.ArgumentNullException: Value cannot be null.
Parameter name: source
   at System.Linq.Enumerable.Select[TSource,TResult](IEnumerable`1 source, Func`2 selector)
   at BWF.Explorer.StartUp.Concrete.MenuHelper.<<GetDataServiceSummariesAsync>b__3_0>d.MoveNext()
2018-05-28 13:57:20,266 DEBUG - Session opened.
2018-05-28 13:57:20,296 DEBUG - Getting metadata for type 'DataService'.
2018-05-28 13:57:20,301 DEBUG - Query executor created.
2018-05-28 13:57:20,336 DEBUG - Starting query: 'DataServices?$filter=System='explorer'' at '08:27:20.3365737'.
2018-05-28 13:57:20,337 DEBUG - Attempting to add query to live query agent: QueryId='de988aa3-7f1c-497d-9637-c64237a1c831'; Query='ToastMessages?$filter=IsRead=false&$orderby=Received desc&$top=1'
2018-05-28 13:57:20,375 DEBUG - Getting metadata for type 'ToastMessage'.
2018-05-28 13:57:20,428 DEBUG - Query added: ConnectionId: 9392cd3c-d5cc-4a6e-9605-229e13e1ce9b; QueryId: de988aa3-7f1c-497d-9637-c64237a1c831 Query: ToastMessages?$filter=IsRead=false&$orderby=Received desc&$top=1; DataService: explorer; User: admin
2018-05-28 13:57:20,442 DEBUG - Attempting to add query to live query agent: QueryId='2050dbe5-f98a-4ecb-a71c-27512786c894'; Query='SessionTerminateds?$filter=SessionId='e9938a65-4d26-4929-a0be-508fe9d44b62'&$top=1'
2018-05-28 13:57:20,454 DEBUG - Getting metadata for type 'SessionTerminated'.
2018-05-28 13:57:20,469 DEBUG - Query added: ConnectionId: 9392cd3c-d5cc-4a6e-9605-229e13e1ce9b; QueryId: 2050dbe5-f98a-4ecb-a71c-27512786c894 Query: SessionTerminateds?$filter=SessionId='e9938a65-4d26-4929-a0be-508fe9d44b62'&$top=1; DataService: membership; User: 
2018-05-28 13:57:20,522 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:20,555 DEBUG - Getting metadata for type 'View'.
2018-05-28 13:57:20,792 DEBUG - Getting metadata for type 'DefaultView'.
2018-05-28 13:57:20,809 DEBUG - Starting query: 'DefaultViews?$expand=View&$filter=BaseType='View' and DataService/System='explorer'' at '08:27:20.8092564'.
2018-05-28 13:57:20,862 DEBUG - Created criteria: path=DataService, alias=a1
2018-05-28 13:57:21,169 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:21,190 DEBUG - Getting metadata for type 'View'.
2018-05-28 13:57:21,203 DEBUG - Starting query: 'Views?$q=$top=1&$expand=System,Selection,Selection/System,Presentation,GridPresentation,GridPresentation/SelectedColumns,GridPresentation/Aggregations,SelectedParameters,Grouping,Grouping/GroupByColumns,Grouping/Aggregations&$filter=Name='Views'' at '08:27:21.2037667'.
2018-05-28 13:57:21,578 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:21,650 DEBUG - Attempting to get changes in live query changes cache: QueryId='2050dbe5-f98a-4ecb-a71c-27512786c894'
2018-05-28 13:57:21,663 DEBUG - Attempting to get changes in live query changes cache: QueryId='de988aa3-7f1c-497d-9637-c64237a1c831'
2018-05-28 13:57:22,039 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:22,071 DEBUG - Getting metadata for type 'DataService'.
2018-05-28 13:57:22,083 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:22,118 DEBUG - Starting query: 'DataServices?' at '08:27:22.1187819'.
2018-05-28 13:57:22,181 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:22,222 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:22,228 DEBUG - Getting available actions for entire DataService.
2018-05-28 13:57:22,228 DEBUG - Getting available actions for Type=View.
2018-05-28 13:57:22,237 DEBUG - Getting metadata for type 'View'.
2018-05-28 13:57:22,830 DEBUG - Membership service notified of user activity for session e9938a65-4d26-4929-a0be-508fe9d44b62.
2018-05-28 13:57:22,848 DEBUG - Membership service notified of user activity for session 108d2902-2943-403d-af91-67c884f4d531.
2018-05-28 13:57:22,893 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:22,929 DEBUG - Attempting to get changes in live query changes cache: QueryId='2050dbe5-f98a-4ecb-a71c-27512786c894'
2018-05-28 13:57:22,951 DEBUG - Attempting to get changes in live query changes cache: QueryId='de988aa3-7f1c-497d-9637-c64237a1c831'
2018-05-28 13:57:23,111 DEBUG - Using cached UserIdentity for token e9938a65-4d26-4929-a0be-508fe9d44b62
2018-05-28 13:57:23,142 DEBUG - Getting metadata for type 'DataService'.
